LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn", PDmax, flux (W)
2.974408532,2.301084256,1.994780568,3.708676739,0.939422959,2.67E-09,418.5918911,-0.012914286,-0.012915056,3.441543359,0.671600681
0.727578967,2.10942652,0.541425503,1.748029631,0.594630307,1.51E-09,420.5872135,0.026319839,-0.031402008,22.87799222,0.447760662
2.417545571,1.332045903,1.400994211,0.502752358,0.809970034,5.69E-08,481.2209779,0.04212342,-0.016279103,156.8192306,0.184428808
4.245635928,2.387181322,1.009492925,4.394190254,0.115533923,8.27E-08,393.5207029,0.016916883,-0.041568667,0.928254046,0.448399923
4.125419624,2.121737606,4.292236056,4.200909731,0.363469476,3.34E-09,313.609811,0.029398455,-0.02901965,28.839377,1.336853516
1.509433515,2.093613447,1.663278135,1.054363496,0.713738378,4.05E-09,341.9058803,0.052569338,-0.005495271,343.6256577,0.456246933
1.51735582,1.883569252,1.78114086,2.183473107,0.639553116,5.31E-09,301.614619,0.026492279,-0.031657173,50.20160179,0.721293854
4.177873905,0.52847417,4.819714573,3.476026888,0.224818809,1.01E-08,455.342905,0.036063193,-0.022438569,54.3059529,1.455398544
4.686792891,2.241267959,2.205890254,3.434498857,0.370582637,2.32E-08,463.1198874,0.022367248,-0.036122974,8.507462893,0.444057955
0.929124146,1.440104478,0.543135381,4.371576507,0.287099067,1.02E-08,499.5880833,0.030367701,-0.02765761,4.147695959,1.84668922
2.525263877,2.856524275,1.777307668,1.131206727,0.602033153,7.98E-08,382.4388898,0.041966723,-0.016275089,130.6483221,0.312818613
2.018544255,2.544961928,1.036848113,2.434728865,0.360111407,1.58E-09,303.8596751,0.025337461,-0.03293969,13.38112855,0.369876871
4.41809805,1.969236174,0.962638528,0.937509881,0.328148818,3.96E-08,346.9459763,0.036085859,-0.022450992,40.81827612,0.062756648
0.875862116,1.130454955,0.848692806,2.253178618,0.236640182,4.67E-09,417.5537735,0.030414275,-0.02775396,35.98452187,0.679739757
1.450066742,1.009293483,3.169667616,0.567983505,0.418124409,5.69E-09,492.3885934,0.043149827,-0.01515319,218.8486064,1.50789053
3.886107519,1.350962094,1.352064756,4.542228793,0.225952331,2.62E-08,320.7157103,0.027414235,-0.031106387,4.321158525,0.564998598
0.73082232,1.691419859,2.125592573,2.871697986,0.916312629,7.22E-08,324.314604,-0.005950268,-0.005952311,4.66623046,2.277733568
2.716409213,1.240163775,4.379079723,4.324110174,0.18905163,2.71E-08,440.3517971,0.037698073,-0.020672478,71.20495013,2.122368768
2.489481656,1.787323738,2.409521629,0.769571155,0.871974243,3.56E-08,433.441411,-0.006921507,-0.006921652,4.079446423,0.515155083
2.004805305,0.913426064,4.620611075,1.523561497,0.435625788,3.17E-08,350.1012711,0.038909535,-0.019419617,160.4096096,2.391862159
2.275575419,2.944282032,2.74072124,1.667209978,0.390079392,4.38E-09,462.6289582,0.040331175,-0.017871717,136.7059017,0.813770139
2.884732641,0.769811387,2.294764767,2.240111726,0.258187821,3.26E-08,325.7557511,0.031359089,-0.027168611,47.07146551,0.547021245
1.226153113,2.829860349,3.876750172,4.112898676,0.622180701,3.71E-08,485.148369,0.030113336,-0.027412389,93.95632498,3.778698136
3.073981452,2.783945029,0.829287944,2.239510432,0.666975214,1.17E-08,340.2063861,8.92E-07,-0.058371396,8.57E-09,0.190293816
4.124445482,1.813401205,0.902652723,1.420940883,0.470813866,1.18E-08,316.2704745,0.036075406,-0.022457418,24.7675361,0.085481918
3.920724184,2.31227568,3.433881713,0.792456172,0.100136206,3.31E-08,367.9044173,0.041115686,-0.017345569,83.95716027,0.662959423
1.192549571,1.590120745,2.69123321,0.857712868,0.876659136,4.31E-08,337.5682577,-0.011989206,-0.011989503,25.53609663,1.32657388
1.171622614,2.075086444,4.056868626,3.920212427,0.93229622,4.72E-09,405.388245,0.033005862,-0.024472537,129.4870546,4.102843344
1.706784655,1.351439844,4.623218768,2.50161346,0.437939074,4.01E-08,437.3693075,0.039741633,-0.018427273,185.0128867,3.002588919
2.124836269,1.252897549,2.24765095,3.767815049,0.602294727,4.25E-08,398.1843157,0.020640626,-0.037710799,14.37441646,1.094596178
2.338050116,1.945574465,3.18384512,3.570292048,0.455268764,2.94E-09,432.1214664,0.028457347,-0.029824765,41.5525144,1.40720286
3.558637476,1.745324185,2.753134825,1.109131078,0.339691686,2.72E-08,372.9841029,0.039253915,-0.019231219,92.15617522,0.490316185
0.755061945,1.948840923,4.91724795,1.142995704,0.119586914,2.36E-09,305.5845194,0.037052998,-0.02044912,350.8718454,6.853107233
0.656027169,1.216651453,4.239879833,3.899039069,0.460460957,1.53E-09,494.8128248,0.033479271,-0.023828154,247.6062022,7.752191786
2.263597533,1.41739458,4.602819687,3.745707321,0.786546101,1.41E-08,463.8827009,0.027985345,-0.030222772,55.65499836,2.550986715
3.637236615,0.709744902,1.644530394,2.201138451,0.065328315,6.57E-08,314.6837648,0.036099748,-0.022477332,34.90727368,0.277502957
1.370459043,0.630690931,3.976368904,0.848400185,0.573896915,1.18E-09,389.8352792,0.041754762,-0.01648667,239.3932972,2.522193065
3.386770166,1.133642824,1.694629512,0.554441098,0.842694898,4.50E-08,427.003814,-0.0061614,-0.006161488,2.382610014,0.191014564
1.669226621,0.685617148,1.4393414,1.796706273,0.245794487,1.03E-08,338.1188541,0.036054994,-0.022418461,82.71605816,0.43701513
4.48738749,0.759436772,4.749197718,0.541500231,0.214930278,5.27E-08,415.5977223,0.045876616,-0.012677436,53.28880948,1.093520137
4.530604749,2.532321013,0.586869875,1.535326795,0.745048963,4.86E-08,406.7297236,0.036052151,-0.022439463,10.0309692,0.061814439
1.837792419,0.597184243,4.844249166,2.387753331,0.279577788,5.63E-08,341.6530377,0.039171519,-0.019130851,171.3967104,3.016621779
1.534971893,2.147356985,1.171678536,1.046370944,0.222785841,3.45E-08,328.2420619,0.037377645,-0.020858151,136.097729,0.253879214
2.350867874,1.181394372,4.187471368,0.96924991,0.390190326,4.85E-08,451.7924579,0.046681737,-0.01171389,180.814974,1.641794627
1.582392133,2.678864202,1.741651489,4.533968461,0.403251811,2.25E-09,364.5172892,0.023786381,-0.034236502,12.60525014,1.535600022
3.525727295,1.712480711,2.078160473,3.134615131,0.836690957,4.05E-09,348.8081068,0.018132503,-0.040297527,7.767425577,0.507558871
4.21729108,1.263941148,1.475409701,4.70505059,0.606599125,3.05E-09,447.5756706,0.017409053,-0.04111001,1.766099539,0.569713429
3.528914589,1.794097339,3.134813191,2.056217737,0.415365311,3.05E-08,447.2137384,0.041191134,-0.017267042,88.67341194,0.705867698
4.209577013,1.454895048,2.066429964,3.547152218,0.530949168,2.03E-09,355.2803313,0.024266276,-0.034248988,9.68629302,0.480369716
2.28646473,1.910752662,3.458268678,1.421112536,0.90856871,2.31E-09,474.5136923,-0.010122921,-0.010123182,9.52207438,1.146948596
1.203426368,0.786332171,0.570412931,3.282531428,0.151893209,5.73E-08,437.650033,0.023672308,-0.034686275,3.750978554,0.837157671
3.820779263,2.992476257,0.789686976,1.083135785,0.23694397,2.58E-08,369.1528436,0.036048868,-0.022416502,32.15104544,0.062019516
2.122135273,1.563889694,0.948475187,0.509362876,0.916275836,5.63E-08,385.49793,-0.005108356,-0.005108461,2.469906318,0.096166591
3.520718714,1.370576599,2.385471584,4.691893106,0.911592364,1.90E-09,445.3419372,-0.006910813,-0.006912403,0.762565279,0.830398558
1.717897739,2.275524621,4.166582777,2.997024693,0.209448879,6.28E-09,342.3167666,0.032329006,-0.025730504,106.0800083,2.612425955
0.865533357,1.409748516,4.496800597,4.671232983,0.180597935,3.68E-09,393.7521585,0.034648452,-0.022981497,177.7704126,7.126117615
4.96661808,2.583185763,1.60164833,2.002241857,0.428976621,1.05E-09,430.7116685,0.038987624,-0.019511924,32.46164507,0.182111687
1.202906786,1.635676811,3.084663759,1.975037311,0.094746463,3.71E-09,407.8997096,0.038024393,-0.020054285,222.9971697,1.971400859
4.947894473,2.298896033,3.957642467,2.302947508,0.639413179,5.74E-09,421.6656692,0.037554486,-0.020887716,55.57245937,0.77725772
4.897759697,0.768633041,1.799732435,3.677184428,0.119746419,1.53E-09,409.2424999,0.027163455,-0.031419755,7.968438757,0.384498019
4.072181468,2.615297964,2.340534815,3.046138854,0.102226664,1.36E-08,339.8454888,0.035948163,-0.022493593,32.01332434,0.489139726
3.467403329,2.339294967,2.857883912,4.664097082,0.486668243,5.84E-09,382.041069,0.026979705,-0.031396532,15.64577033,1.054572467
3.100131726,1.029291946,1.106936809,0.614484055,0.912007972,1.24E-09,406.3970991,-0.006550374,-0.006550466,2.748473731,0.090996259
4.397456954,0.863215024,0.616920322,3.686881721,0.434116342,2.56E-08,456.0125485,0.020075201,-0.038509528,0.686075139,0.288629695
1.802477847,1.290730872,1.187626142,1.986474602,0.370833043,2.87E-08,430.7808474,0.026530915,-0.031870442,28.0910502,0.359587883
2.604565456,2.940176465,3.320841296,1.311051433,0.948161044,4.67E-08,385.318189,-0.005542775,-0.005542961,2.514197125,0.904856693
3.287254862,1.142078936,0.831282177,2.796780301,0.528772065,9.36E-09,494.8799664,0.019906438,-0.03862552,2.686545205,0.253141873
2.350357141,1.640318022,1.353633642,2.772787029,0.387717266,8.66E-08,321.5591043,0.032183241,-0.026226779,23.21973208,0.453274964
2.423689043,0.575050564,2.020342486,1.116549629,0.397274732,6.73E-08,341.3609737,0.025855746,-0.032687733,54.84649456,0.409501165
1.986281004,1.493068824,0.850415289,1.408532253,0.225463546,1.27E-08,368.262522,0.032114544,-0.026320568,37.89042066,0.165658917
3.039043175,1.928300039,1.36264672,2.336740992,0.511000752,7.76E-09,345.7144154,0.034459505,-0.023982723,27.09770928,0.288584914
4.327585376,2.882811531,4.60071405,2.339651356,0.444969525,1.01E-09,425.0883994,0.035934399,-0.022448715,60.8924191,1.164330988
1.406877701,1.791840112,0.586846095,1.929011628,0.293715767,2.64E-08,307.9101459,0.021070323,-0.037216365,7.338314024,0.282604793
4.704948674,2.547768315,3.440443659,1.168453182,0.194486078,1.35E-08,335.4873569,0.040322698,-0.018156421,73.61945517,0.568602595
3.600894442,1.867819106,2.229840189,0.519681556,0.330114982,7.50E-08,358.6694475,0.04345413,-0.015040695,102.6406384,0.304882172
4.204729457,0.601962534,3.526919327,4.866057781,0.507814995,1.54E-08,436.669155,0.027549785,-0.030961418,16.92663035,1.132050529
3.002858117,1.287520688,3.149112742,4.745746534,0.102499945,9.68E-08,475.1729765,0.03328777,-0.025145641,30.691235,1.367404186
4.007825156,1.93887377,1.505744395,2.676426706,0.188369626,5.10E-08,459.6983541,0.034197545,-0.024307633,19.17777661,0.278300484
0.572901788,2.876484915,4.312442694,4.97773289,0.90289154,8.08E-08,336.4161867,0.028560583,-0.026912449,164.9828554,10.20427487
4.182711912,2.647825899,2.713731722,3.531444489,0.538569816,4.52E-09,413.0811517,0.034828765,-0.023588428,29.28845103,0.639912854
0.680624866,1.070889035,4.201412085,0.809858919,0.107104373,1.99E-09,306.0045291,0.037488071,-0.020309141,364.5781599,5.564729534
4.504610194,1.050274575,2.327056413,1.029731896,0.673778983,3.92E-08,362.1073551,0.042773271,-0.01578028,85.51097364,0.28096029
4.963832363,1.002932418,4.931084993,4.622498797,0.105622583,3.74E-08,461.196759,0.036246802,-0.022269652,37.76547221,1.436041042
1.82330358,2.806247241,3.967202113,3.33523491,0.714986804,2.65E-09,391.3331427,0.037394596,-0.020494629,120.3389136,2.368267377
1.446433503,2.631665383,4.846775923,4.29432632,0.72496645,3.38E-08,329.9882645,0.036588746,-0.021025301,139.0428984,4.541138408
3.944135137,2.437208581,2.814469155,4.542213423,0.635971078,1.46E-08,387.7106763,0.023818644,-0.034572598,10.89525843,0.889143126
1.638618534,1.481837786,2.631610095,2.515739051,0.70898409,1.66E-09,339.6065851,0.03627662,-0.021920851,113.0819072,1.243375419
4.395030724,1.760951761,3.899542142,0.718366782,0.129169203,1.01E-08,378.6382916,0.040807051,-0.017701653,65.71500223,0.758020824
0.962791665,1.660829362,4.461310684,1.34726157,0.704102497,7.28E-08,397.5666945,0.041719868,-0.01572172,379.6187391,4.527883784
1.066798384,1.133495269,4.838656081,0.799573763,0.173019488,1.03E-08,369.9116225,0.037444546,-0.020567529,210.7571589,4.721207924
4.906181998,1.762570115,1.960483577,1.349329306,0.355555317,3.78E-08,487.3937901,0.035706412,-0.022836709,46.70323639,0.201968644
3.532275042,0.57624137,4.094170582,2.347398169,0.898470728,1.14E-09,412.5060595,-0.011999352,-0.012000221,7.994161937,1.113542519
4.31099251,0.829525934,1.447905189,1.031885647,0.50258793,2.86E-08,468.5785348,0.036120363,-0.022472129,53.29494122,0.127000088
1.959482198,2.71647399,2.95508456,1.250299615,0.920683789,7.83E-08,452.1457094,-0.010096248,-0.010096484,11.01769383,0.967656591
3.544176873,2.379199418,1.309316668,2.506198019,0.130030213,9.98E-09,432.2332619,0.028095726,-0.030365948,13.06427746,0.259011606
3.174088223,1.557171023,2.063288128,2.030769277,0.47980094,4.74E-09,399.3777497,0.028927194,-0.029542141,36.13902557,0.403157531
3.214175541,1.792875906,4.691112652,2.604461559,0.106162088,1.96E-08,300.4347568,0.036750225,-0.021643496,83.03601622,1.659777972
3.571396068,1.424997215,1.157408149,2.431274125,0.617189236,6.80E-08,422.6935201,0.016109623,-0.042403334,3.676747842,0.225578088
3.089116279,2.351949668,3.345804028,3.400151117,0.120836301,2.26E-09,371.1914906,0.034376654,-0.023970765,50.68409247,1.106539553
2.430780662,2.460467948,3.168294228,4.71735297,0.207831022,6.42E-09,323.5524334,0.029303206,-0.028929899,29.90128988,1.683579987
1.741652125,2.408212976,1.043322587,0.985389523,0.282947279,2.05E-09,388.9252527,0.035971869,-0.022281799,105.8138985,0.182635347
3.958615989,2.306529312,1.966905697,0.946670672,0.723869466,9.85E-09,447.1106645,0.036508274,-0.021908667,69.73523882,0.23075946
1.518225935,1.011260847,3.03341677,4.3376275,0.197565907,1.20E-08,492.3355589,0.034113332,-0.02410412,68.43365886,2.381095937
3.615594378,1.344924948,1.34230374,2.778785171,0.811968848,7.73E-08,374.8209782,0.02557805,-0.032919137,9.374503565,0.294124783
1.549997702,1.674613587,4.102806454,3.948822606,0.168713545,6.68E-09,408.5446597,0.031343734,-0.026741751,88.09635527,3.198089658
3.313985765,1.326982479,4.874704293,1.469398566,0.081720004,1.36E-08,470.2488767,0.037929425,-0.02053109,90.8583433,1.604809695
3.861852202,2.3873505,1.4664173,4.229881579,0.405540877,5.90E-08,366.799884,0.029494632,-0.028952896,6.631384798,0.524092456
1.4842125,1.323383811,1.341103842,4.657309809,0.931497478,4.39E-09,328.451449,-0.008521419,-0.008525314,1.028548643,1.531383083
0.769744854,0.845580217,2.547207823,3.35967357,0.149308005,2.23E-08,356.3763662,0.032893316,-0.025080579,138.892917,3.073588728
1.089381843,1.49760113,3.864943747,0.976455597,0.1415466,3.27E-08,479.824566,0.037321,-0.020703727,256.3403843,2.995494452
3.226986353,2.949786082,1.767202746,4.528826664,0.72604986,4.58E-09,331.8786217,0.030001251,-0.028295959,10.10701224,0.761281505
4.322508828,1.064703532,0.589459589,4.066194773,0.330945525,2.13E-09,365.8442122,0.023294583,-0.035278023,0.710285641,0.351292317
0.702485696,2.030396647,2.935492826,3.878949994,0.695553456,1.01E-08,392.9280621,0.026583112,-0.030479183,99.53237232,4.403894721
3.803680666,1.582432625,4.804702555,0.66527685,0.23000953,5.17E-09,469.4226447,0.03993428,-0.018544037,58.22403916,1.320440615
2.035933907,0.677561419,2.260745849,4.095331364,0.464064795,3.41E-09,487.5426567,0.026147364,-0.032262086,21.4415653,1.260342895
2.653377665,1.719691515,2.390605494,1.120779547,0.28876089,8.85E-08,385.1620619,0.041811929,-0.016620592,137.1952587,0.505844926
4.679867974,2.255410822,4.860057727,1.500737793,0.456375393,1.01E-08,486.3908097,0.042288491,-0.016158398,80.6176191,1.13149203
1.993871771,1.78304994,3.625734252,3.097106757,0.742187383,5.16E-08,332.291819,0.037312145,-0.020845694,108.2315938,1.832932776
2.594016203,2.680265159,3.736273653,1.692413478,0.735808946,2.46E-09,331.3704584,0.042956697,-0.015177373,149.1119671,1.250461412
0.561570866,1.222342542,3.032159024,3.476066928,0.514195059,7.57E-08,489.8501639,0.029226358,-0.028060147,177.6862234,5.293485657
0.86719424,0.715622928,4.885741449,3.236317015,0.885534659,3.88E-08,401.9360267,-0.013921499,-0.013926155,40.92018989,6.764834546
1.66366216,2.841414029,3.59989918,0.986673191,0.287405692,4.14E-08,337.1815671,0.039961745,-0.01807341,197.6274786,1.710115357
0.625335084,1.445490874,4.527647382,3.452065608,0.266280216,6.02E-09,397.5980741,0.038052208,-0.019190057,386.0610969,8.497143235
3.341188967,1.941013879,3.647204896,4.657797094,0.602425761,9.36E-09,456.6422311,0.034293188,-0.024077027,36.3638726,1.42442042
2.418792606,2.480007815,3.808021212,1.224994573,0.609167331,1.54E-08,465.3840731,0.048903295,-0.009268967,209.6698909,1.34008718
2.966653412,1.31078416,1.80684915,3.186779094,0.091886036,3.80E-08,472.7938513,0.031090738,-0.027394105,21.65096057,0.536583153
1.285912337,2.290411345,1.865654141,2.038394174,0.596999941,4.99E-08,413.9141806,0.034866103,-0.023092756,116.6764421,0.857434789
1.831694132,0.838547125,4.023430923,2.568252523,0.386992542,1.43E-09,473.3892029,0.043707754,-0.014611327,194.7683618,2.215942824
3.487210137,1.228234368,1.835178301,1.791500806,0.722698273,6.43E-08,402.0060418,0.032557476,-0.025951076,41.99941289,0.289285656
4.843862256,0.86177659,3.032465319,2.093587864,0.777295098,7.50E-08,421.4119805,0.044260227,-0.01428708,72.55431536,0.490277466
0.726875481,2.528076396,1.622085399,0.630103205,0.546938438,1.53E-08,451.7439605,0.034576941,-0.022714647,350.7489712,0.806031333
4.506729444,1.056623088,4.176425214,4.916982821,0.051534528,2.36E-09,385.0870585,0.010432117,-0.048083578,2.726070963,1.306014424
3.095965406,2.293508889,0.997256081,3.311599649,0.622729229,4.33E-08,314.7162974,0.026979498,-0.031424913,5.366748944,0.377876307
3.03763805,2.858245993,4.232509879,2.753175157,0.723993152,1.25E-08,370.0332714,0.036526257,-0.021664141,81.34141058,1.483357449
2.751253408,1.819430523,3.212284102,2.226719073,0.27408494,4.31E-08,424.7888434,0.033242515,-0.025143565,71.81885093,0.965393547
0.812273387,1.850072981,1.341092907,2.927185515,0.468181401,4.26E-08,338.4664739,0.026640664,-0.031117495,41.51192986,1.381525139
0.904445833,1.65258392,2.939159235,2.210476994,0.919153961,1.49E-09,329.6770727,-0.014230079,-0.014231214,38.07023966,2.436093597
3.204104025,1.314725358,1.771244766,2.119585674,0.318303998,1.64E-08,358.6161089,0.031643628,-0.026863703,34.88628161,0.33416972
2.034313571,1.689137577,1.955603006,2.587759438,0.250837926,9.25E-09,306.4222925,0.021695282,-0.036645222,22.87618327,0.691602423
4.6277063,2.007018831,2.081876187,1.741923652,0.239769311,7.80E-08,448.6845796,0.034281759,-0.024235845,40.03078846,0.25980996
2.329657418,2.96497893,0.784936611,1.31022455,0.552920751,3.92E-09,351.7431204,0.035278527,-0.023000103,38.54934204,0.120941721
1.144766564,2.844411398,4.93682758,3.004726542,0.904808391,2.58E-09,324.8476793,-0.01231812,-0.012319185,25.31101156,4.919741463
3.716234751,2.655382396,0.641905827,4.292444463,0.597821116,6.23E-08,439.8258832,0.022328909,-0.036098653,0.806689872,0.455840677
