LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn",PDmax,flux (W),A,Qin_per_A,efficiency,V_diff
2.805636999,1.38748779,1.036625755,2.409067604,0.162063922,9.09e-09,305.1720767,0.016446037,-0.042052028,4.127299165,0.263275954,6.878199676571621e-06,38276.86987581431,0.00010782749943740522,0.058498065
2.230300974,2.90979003,0.84952586,4.35359007,0.540735915,1.6e-08,436.4795638,0.032127677,-0.026092712,4.664779805,0.80761608,1.9675440684411343e-05,41046.91188136214,0.00011364508537165013,0.058220389
2.694501809,2.103949203,4.685030239,2.854365141,0.603764707,8.62e-08,497.8192755,0.036089706,-0.0221539,92.34721121,2.013688691,3.009690869850034e-05,66906.82791287257,0.0013802359802538601,0.058243606
4.777389737,1.575439771,1.983704789,1.614812738,0.888425291,2.69e-09,361.2307124,0.027233038,-0.031276779,24.99307916,0.225908553,6.542704868708591e-06,34528.31168962542,0.0007238430707143311,0.058509817
3.202929799,2.687521749,2.258376565,2.339041905,0.564885146,1.3e-09,312.4041741,0.030950693,-0.027398063,39.01119612,0.491789837,1.057138174268723e-05,46520.86633236913,0.0008385741538277434,0.058348756
3.846172623,1.253640466,3.833642141,2.82081247,0.317850282,2.07e-08,363.2698576,0.036547891,-0.021947833,59.89530708,1.006820449,2.2653795056158565e-05,44443.78729939512,0.001347664335546291,0.058495724
3.353468141,2.395961929,3.522393147,1.044719493,0.662735381,1.67e-09,484.1724184,0.049071244,-0.00925025,150.5465541,0.825296296,1.349869230108674e-05,61138.981287362025,0.0024623660867427524,0.058321494
0.819194973,2.01503458,2.251240774,1.497241347,0.417593009,5.36e-09,316.1121599,0.039660811,-0.01800781,351.2684915,1.543719893,7.309816673686493e-06,211184.48819065525,0.0016633252494514573,0.057668620999999996
1.644762114,1.92578127,2.695160668,2.208443071,0.553853123,2.28e-09,455.4268106,0.025454051,-0.032689151,63.06272664,1.203941575,1.2141111824182117e-05,99162.38252595974,0.0006359541293140148,0.058143202
2.128338919,0.633941399,4.954403678,2.121792823,0.424250645,4.6e-09,379.1068792,0.043568305,-0.014785065,188.3489309,2.667822137,2.904812058831424e-05,91841.47142632137,0.0020508048050068587,0.05835337
2.626220098,0.851247524,1.462652917,2.262866394,0.849474637,7.99e-08,462.2525699,0.033598972,-0.024885948,34.57036269,0.346320501,7.259917872703171e-06,47703.08797874188,0.0007246986338789164,0.058484919999999996
0.705419355,2.056373491,2.380352839,4.070845691,0.484249437,2.33e-08,402.6804371,0.027334545,-0.029945223,73.65636428,3.706487929,2.2237864278068625e-05,166674.63577675505,0.0004419170555660056,0.057279767999999995
1.130108439,1.019559604,1.813204344,1.958694813,0.791175538,1.04e-09,307.8564078,0.02909729,-0.029074512,93.58821317,0.919702695,7.124195363573575e-06,129095.65895714951,0.0007249524416701305,0.058171802
1.745664385,1.760175199,3.943001797,2.758541812,0.806158668,3.2e-09,489.2411769,0.036527417,-0.021485802,135.9631231,2.284455553,2.315681609969747e-05,98651.53927745036,0.0013782159315083112,0.058013219
4.871897109,1.862204215,3.938056815,3.307581648,0.791899104,1.05e-09,316.5468127,0.027806158,-0.030644684,24.94194104,0.883812349,2.6448387836354342e-05,33416.492319625075,0.000746396144796799,0.058450842
1.991061532,1.208767976,1.816004574,1.544803476,0.699969751,2.69e-08,419.5367005,0.036940569,-0.021441508,106.6600392,0.461687265,5.684290392250604e-06,81221.61837991573,0.0013131976600256295,0.058382077000000004
2.669184762,2.871062889,0.866256425,3.734129242,0.819389945,8.69e-09,475.5335526,0.027390711,-0.030875106,3.943392026,0.514664951,1.4694121389813273e-05,35025.227936172654,0.00011258719095807575,0.058265817
1.382439707,2.606160267,0.551447045,2.962000939,0.398506622,9.73e-08,315.9539596,0.027012299,-0.031083981,4.858998275,0.597157668,9.077543406076113e-06,65784.06087271239,7.386285082646122e-05,0.05809628
3.24851032,2.305933769,2.4235274,2.510515234,0.153196886,2.93e-08,410.7786777,0.032509859,-0.02589287,42.38553383,0.559043043,1.2176171798696837e-05,45912.87411531364,0.0009231731762979059,0.058402729
1.76307447,0.694984666,2.346519175,4.14402812,0.808208784,1.09e-08,464.8579751,0.032637333,-0.025647526,40.09311426,1.520843588,2.267912129799341e-05,67059.19369700449,0.0005978764737487582,0.058284858999999994
1.431466603,0.765325048,4.947754454,1.595728666,0.498351574,4.07e-08,497.2649417,0.036472855,-0.021673404,196.8622159,3.815606617,2.7026624112570976e-05,141179.54951041166,0.0013944102852196866,0.058146259
2.824576828,1.731953365,2.614109341,4.474291868,0.164638429,2.57e-08,444.8654802,0.031595678,-0.02678828,24.55269915,1.139462073,2.6852855366754382e-05,42433.55343174155,0.0005786152034025474,0.058383958
0.524776096,0.901783373,1.653882663,3.024719309,0.15378127,3.07e-09,355.6668751,0.032437057,-0.025302981,125.8821545,2.615686303,1.1884254761209409e-05,220096.78819219564,0.0005719399884657818,0.057740037999999994
0.534488147,2.945663659,4.510532485,3.241286957,0.193318155,1.15e-08,439.914066,0.03674134,-0.019640393,434.7757678,9.417921111,3.085084443585859e-05,305272.71726972086,0.0014242208464893963,0.056381732999999996
1.485809641,0.896300585,2.709805773,4.437765339,0.725875934,1.29e-08,441.1533539,0.022031264,-0.036132087,24.22171082,2.214140641,2.7036808531413913e-05,81893.5651531283,0.00029577062342699514,0.058163351
0.665246131,1.718669589,3.196290358,4.179122095,0.689771006,7.99e-09,439.9932024,0.028793564,-0.028250415,124.8905168,5.466763455,2.7681333537560958e-05,197489.16530997748,0.0006323917395871961,0.057043979
0.986115894,1.410302642,0.930509197,3.20702931,0.233436812,2.28e-09,470.8520874,0.028435575,-0.029665541,17.47758082,1.092488873,1.1150884360900659e-05,97973.29410308399,0.0001783912746835961,0.058101116
2.024872922,2.098466054,2.223123833,3.889344667,0.812231076,2.8e-09,317.4760125,0.025676099,-0.032473426,21.91392599,1.172754673,2.006928151557395e-05,58435.309310397155,0.0003750117223406387,0.058149525
4.111635558,0.822591022,4.749006535,2.449937706,0.303165316,3.65e-09,321.6839691,0.040332093,-0.018185023,80.36726728,1.314033514,2.8555257832753252e-05,46017.217624026714,0.0017464608124859397,0.058517116
3.074218895,1.57579107,3.152774229,2.963199891,0.763687025,1.05e-09,428.1234248,0.030512195,-0.027877376,43.31282111,0.946608987,1.8720538933068956e-05,50565.263659576565,0.0008565726345579329,0.058389571
2.807004767,1.186762582,2.050258348,0.779315615,0.489925317,6.82e-08,490.7762192,0.038659656,-0.019830957,113.7083218,0.342583849,4.8108921213265165e-06,71210.0459458107,0.0015968016912463383,0.058490613
1.820699704,2.719378812,3.315502313,0.904360631,0.708393814,2.36e-08,393.1677278,0.040310339,-0.017603072,183.7140952,1.327521152,1.181042373841107e-05,112402.49980891879,0.0016344306889287071,0.057913411
4.692891737,0.60146428,4.596849903,4.232414319,0.393248897,2.39e-08,492.1125403,0.040870594,-0.017651703,51.8059464,1.30810616,3.904435999838734e-05,33503.0759898236,0.0015463041786293239,0.058522297
2.286567686,2.784318735,1.732957702,0.768522451,0.362426537,1.4e-08,487.6170519,0.045691349,-0.012586372,192.1183543,0.304541521,3.5937691546121684e-06,84741.5367815592,0.002267109632378148,0.058277721
0.891917451,2.582485346,2.773025233,1.262296065,0.807223639,2.39e-08,480.5819476,0.037205177,-0.019896183,324.8923245,1.961880223,9.283060298569187e-06,211339.81250799244,0.0015372982527261077,0.057101360000000004
3.276799323,1.243926791,4.814107943,4.081246965,0.081772029,9.2e-08,481.970195,0.03152421,-0.026908459,46.92044065,1.97057077,3.9832212076177394e-05,49471.788466866165,0.0009484282275629689,0.05843266899999999
2.053504143,0.578033901,3.738487665,1.77081948,0.633361602,2.66e-08,463.9778767,0.040670091,-0.017725292,167.3229715,1.601648678,1.7112091652104622e-05,93597.48127593816,0.0017876866900585606,0.058395382999999995
2.783353724,2.917163876,3.265164537,3.12817396,0.439235049,5.24e-09,438.9957917,0.03881319,-0.019435381,76.03315065,1.128614961,2.0446771777704503e-05,55197.7091185935,0.0013774693164645853,0.058248571
4.434001361,1.816487356,3.55853809,3.179524692,0.615249078,5.11e-08,304.8816357,0.029644808,-0.028824492,29.62353753,0.816166325,2.2772570605018542e-05,35839.88558674777,0.0008265522348920015,0.0584693
2.720959612,1.258202565,2.080488338,3.997188087,0.160466852,5.2e-08,326.4507184,0.034789587,-0.023655789,25.92757229,0.855706501,2.030594432740872e-05,42140.68980012802,0.0006152621709082995,0.05844537599999999
3.660164447,1.406458031,1.912457181,2.776668145,0.51264721,6.38e-08,326.8464109,0.013178499,-0.045328376,4.162039176,0.400007383,1.1367378456616206e-05,35189.06179878105,0.0001182765030735822,0.058506875
1.09170104,2.973373785,1.469944783,3.76389759,0.261742494,3.95e-09,323.3403537,0.02950679,-0.028242042,28.92690838,1.540051715,1.6327662733076725e-05,94321.6270556685,0.0003066837297338751,0.057748832
1.736291865,0.598229863,2.388446352,2.743810085,0.700050289,1.85e-09,483.9492867,0.028044804,-0.030348781,52.94984483,1.08729457,1.3233169758929812e-05,82164.3332479951,0.0006444383193639807,0.058393585
2.27559234,2.137267808,1.346785907,3.23820989,0.441474238,8.09e-09,432.7608574,0.027485444,-0.030845009,13.41910867,0.572713871,1.2299835570987623e-05,46562.72579374113,0.00028819422491377795,0.058330453000000004
2.398226803,1.606839819,0.537371785,4.539983307,0.637212334,9.79e-09,362.4146037,0.030143163,-0.028250809,1.439125792,0.774162825,2.090021686315274e-05,37040.89914803016,3.885234497814648e-05,0.058393972
2.349594839,2.872290545,4.86525812,2.306529534,0.234398506,3.25e-09,458.6720024,0.041954306,-0.016202071,155.2290549,2.352227828,2.899081506544019e-05,81137.00227780348,0.0019131721722786123,0.058156376999999995
4.584249512,1.114999351,2.442663404,2.233062819,0.473418484,2.8e-08,397.6738974,0.041089432,-0.017468912,53.98859515,0.376904749,1.0953174058841096e-05,34410.550492053306,0.0015689547065650114,0.058558344
3.235573463,1.705890521,1.131455839,3.260418177,0.225758436,5.1e-08,476.9004162,0.034047405,-0.024436625,10.56561561,0.372044257,1.1910519004519196e-05,31236.611675682278,0.00033824461243423974,0.058484030000000006
1.89217723,2.25716611,3.143150508,0.633973583,0.622800525,2.27e-09,367.7323892,0.044854996,-0.01324206,194.5139121,1.136606059,1.0281317619882517e-05,110550.62211111691,0.0017595008366799573,0.058097056
4.207056729,0.67002558,1.404383148,2.768668204,0.568037974,5.43e-09,439.7718461,0.02856934,-0.030012368,10.86693848,0.260767931,9.637815650226974e-06,27056.74609929469,0.0004016350835432971,0.058581707999999996
4.797772302,0.984472825,4.055333571,4.119052051,0.558546428,1.76e-08,358.1188321,0.02965209,-0.028872755,24.36146256,1.050787172,3.341232017092692e-05,31449.093227423396,0.0007746316367162208,0.058524845
4.195392271,1.03641205,4.026663449,2.974644817,0.603610961,1.62e-08,400.0142501,0.04518435,-0.013321509,83.75645734,1.020212549,2.5062530318817538e-05,40706.68587816133,0.0020575602148180374,0.058505859
0.507042973,2.345376887,1.006732171,1.713362743,0.502014176,1.43e-09,463.2505423,0.026501353,-0.030593776,97.11009827,0.912512538,3.949121553226857e-06,231067.21981104356,0.0004202677400516278,0.057095128999999994
3.363806166,0.972846741,4.604290038,4.037757897,0.065237675,4.93e-08,331.3554693,0.030735148,-0.027726967,42.22273816,1.784982293,3.7502975588811906e-05,47595.751136411316,0.0008871114994905312,0.058462115
0.730109216,1.93372941,1.375833412,1.713726518,0.86008713,1.57e-08,495.450279,0.030557793,-0.02690517,136.2098755,0.893724543,4.829776156071967e-06,185044.71307151878,0.000736091689619663,0.057462963
1.659232492,1.038109551,3.258398037,3.798643014,0.794280945,5.49e-08,314.0431846,0.038372363,-0.019822371,102.0037899,2.131817322,2.5046846515336456e-05,85113.2026019589,0.0011984484989600469,0.058194734
0.767861152,2.654062375,4.93535129,3.246163048,0.206750913,5.44e-08,406.8017819,0.03579219,-0.021312368,303.459825,7.769506277,3.4895266889905315e-05,222652.15226789404,0.0013629323674126381,0.057104558
3.217079538,2.855463636,4.470784406,1.264983335,0.42194586,1.24e-08,483.2051039,0.045167249,-0.013135145,131.6417666,1.378731923,2.1588096042760497e-05,63865.378413598155,0.002061238340239302,0.058302394
3.589654611,1.796232437,4.804537679,4.573102437,0.743494083,6.63e-08,489.138777,0.022063953,-0.036294529,19.16586802,1.894267356,4.3996848208226045e-05,43054.614890478246,0.0004451524666694588,0.058358482
2.160738598,1.17125019,2.752227028,1.685675197,0.192536508,4.39e-08,308.3947137,0.039449111,-0.018964432,137.2190533,0.870769571,1.0416254483434701e-05,83597.18672242621,0.001641431472516155,0.058413543
3.880301215,2.860103196,3.468791895,3.795655551,0.38925492,6.63e-08,412.0509449,0.04676962,-0.011603582,69.44012868,0.991863538,2.64395182726548e-05,37514.43304569735,0.001851024340296256,0.058373202
0.81953449,1.490693156,1.956099218,3.620416109,0.405070335,2.79e-08,337.6026532,0.023736447,-0.034039737,42.45541023,2.375871421,1.6933736952966915e-05,140304.02312253526,0.00030259581503889836,0.057776184
0.860810063,2.234658356,2.035409326,4.06557934,0.46391803,3.66e-09,397.4088599,0.019192927,-0.038346746,23.45874041,2.671731907,2.0671826494202612e-05,129245.08183876658,0.00018150586526197423,0.057539673
2.096470813,1.723306869,3.478629786,1.655143459,0.640558068,4.81e-09,484.2549433,0.03402826,-0.024196899,114.6287289,1.353821692,1.4840365057916891e-05,91225.632706237,0.0012565407934097337,0.058225159
4.737765702,1.78144054,2.601497388,2.499508252,0.284752054,2.36e-08,423.4425956,0.039169273,-0.019347949,45.39199799,0.424149392,1.3015330161586916e-05,32588.446603669167,0.0013928862133885593,0.058517221999999994
3.50857691,1.169435787,4.154149819,3.466010847,0.070653586,9.03e-09,444.2981255,0.036070546,-0.022406834,58.19472868,1.362007434,2.9270191910219388e-05,46532.23450593329,0.0012506325840118346,0.05847738
3.554014805,1.637376942,1.201633293,2.478958267,0.177106572,1.46e-09,367.2527759,0.036056181,-0.022444875,19.05491104,0.238758706,7.589156660373665e-06,31460.505650998683,0.0006056772021207205,0.058501055999999996
2.128639959,1.676962493,4.054767214,3.637965966,0.446104317,1.92e-09,337.696755,0.034053938,-0.024183698,81.02945479,2.200434093,2.9675933529503635e-05,74148.77415102517,0.001092795608798068,0.058237635999999995
3.17147356,2.266606304,0.789058616,3.352880338,0.303802312,3.1e-08,351.128446,0.014878409,-0.043568494,1.006233644,0.351265245,1.1864420060430826e-05,29606.6089375501,3.398679146681309e-05,0.058446903
0.545590328,2.851599998,1.373242461,1.015915114,0.738064905,4.54e-09,406.6355188,0.037154411,-0.019355914,435.0404624,0.873242217,2.9178783755469695e-06,299273.0006562754,0.0014536575683272474,0.056510325
3.362432209,1.323303194,3.452673715,4.014694045,0.146021063,1.04e-08,356.0440307,0.037338321,-0.021116977,47.71717379,1.184255343,2.8038724057210362e-05,42236.420622551836,0.0011297636752040903,0.058455298
4.609791264,0.605501171,4.347165454,3.743043616,0.875718703,3.41e-08,408.3929575,0.019769893,-0.038728586,13.0651131,1.152687906,3.290822299572938e-05,35027.35186125329,0.00037299745501036355,0.058498479000000006
3.75787875,0.921101378,2.917043367,1.70598402,0.715648999,1.57e-09,332.9369879,0.044490159,-0.014023525,102.4987785,0.557684969,1.1419523481454057e-05,48836.09810039022,0.0020988322672564415,0.058513684
1.042512874,2.401161516,1.452077629,2.269296642,0.146299974,1.52e-08,450.0861698,0.032530753,-0.02538619,80.39946086,0.858302607,7.258236690034738e-06,118252.22070512173,0.0006798981057657021,0.057916943
4.561039883,2.962322771,4.150203177,1.759683297,0.444323814,3.04e-08,434.5376279,0.037589965,-0.020814849,65.58598684,0.873481008,2.032067171612168e-05,42984.84913306345,0.0015257931146151684,0.058404814
0.7989973,2.864436793,3.981364903,1.525146308,0.168264835,1.99e-09,302.4010267,0.040162702,-0.017151091,427.7896818,4.381824041,1.8177337751646227e-05,241059.7250746007,0.001774621130375935,0.057313793
1.139617057,2.6884081,2.587233793,3.372045109,0.349734581,5.5e-08,429.2499004,0.028552701,-0.029182701,72.01063966,2.108003474,1.8064466916771985e-05,116693.36735549172,0.0006170928244844337,0.057735402
0.552679748,2.261234091,3.98672495,3.044624592,0.576797488,7.73e-08,376.7407799,0.039475543,-0.016980898,472.7482774,7.335360685,2.5163714733163668e-05,291505.47773984296,0.0016217474919010236,0.056456441
2.399154171,1.63461641,2.01798289,1.516787199,0.751453749,8.09e-09,329.2207999,0.037314075,-0.0210385,98.8010366,0.44941327,6.3728983513830165e-06,70519.44738808997,0.0014010466652733089,0.058352575000000004
1.827683184,1.851527486,3.348980702,4.63134453,0.878554476,1.44e-09,308.8793118,0.02973945,-0.028277863,45.23458974,2.332141518,3.266502389792933e-05,71395.67769144772,0.0006335760259254254,0.058017313
2.687002222,2.624000437,0.725959047,1.360323676,0.729992953,3.28e-09,331.8796681,0.035981321,-0.022360913,29.21988381,0.10219626,2.3774970414073007e-06,42984.81058866321,0.0006797723058411344,0.05834223399999999
3.09739949,1.700337349,3.239099422,4.077279198,0.657053401,2.92e-09,491.5027929,0.026932536,-0.03144693,24.62459218,1.1984529,2.711597072404426e-05,44197.30763823655,0.0005571514079897585,0.058379466
0.696825825,1.433018423,1.18693841,4.850027,0.469383604,3.01e-09,445.5131283,0.023809257,-0.03379072,12.6240661,3.333197508,2.4931584689862325e-05,133693.7683449919,9.442523953266137e-05,0.057599977000000004
1.053514828,1.733118733,4.237624963,3.771917282,0.59486012,9.72e-09,405.5410842,0.037261532,-0.020385676,197.0922697,4.777964451,3.218482530929101e-05,148453.95011731546,0.0013276323704707635,0.057647208
3.013890784,1.94782451,2.099522586,4.967864488,0.134747428,1.47e-08,488.3081,0.033561036,-0.024833061,15.5119531,1.02892912,2.908767266025563e-05,35373.37386933305,0.00043852059906132075,0.058394097000000006
3.781280694,2.752269326,4.284000395,1.478571546,0.539399578,6.01e-08,445.1290377,0.03877433,-0.019567692,84.79767363,1.095579489,2.0538833201000984e-05,53341.85629135961,0.0015897023374444443,0.05834202200000001
